CarlCashman,RT @AndreRicho7: Voting Liberal for my local @KnowsleyCouncil as this gentleman knows what he's doing #generalelection #liberal  https://t.…
kttk234567,"Carly Fiorina blames #liberal environmentalists for Calif. water crisis

http://t.co/4Fgji5rIqC #liberallogic #tcot #uniteblue #pjnet #gop"
AndreRicho7,Voting Liberal for my local @KnowsleyCouncil as this gentleman knows what he's doing #generalelection #liberal  https://t.co/H9UudlAJpO
DCBarroco,.@CarlyFiorina notes #CaliforniaDrought exacerbated by #liberal env. excess #p2 #tcot #gop http://t.co/e11flrdwb6 http://t.co/yKNtUM2Qv9
CalamityDC,.@CarlyFiorina notes #CaliforniaDrought exacerbated by #liberal env. excess #p2 #tcot #gop http://t.co/SeAZ02EtTb http://t.co/AAF5eOCUAW
SamuelWhiskey,"I have yet to engage a #liberal in debate without being either cursed, called a name/names or subjected to complete and utter babel #Haters"
America1Patriot,"#Liberal #Hypocrites like #TimCook Does business with #Dubai that kills #LGBT #GAYS, spews Anti #Christian Rhetoric! http://t.co/dCc38DpNHm"
theartsfuse,Fuse Book Review: “Shame” — Racism and the Sins of Paternalistic Liberalism http://t.co/2KFnRawQsl #racism #liberal http://t.co/7N7T37bCU8
EmploiSantePACA,Medecin Generaliste VAR #Liberal Generaliste 83 http://t.co/AkQPBp6eEN #VotreJob
Furqan_Syabab,Sampah Peradaban; JEJARING #IBLIS #LIBERAL; Kawanan #setan di jaman sekarang sudah punya #brand atau #merek.... http://t.co/AeAj9tyCUd
PmSmedical,Medecin Generaliste VAR #Liberal Generaliste 83 http://t.co/2Nawo4zTqy #VotreJob
EMPLOIMEDECINS,Medecin Generaliste VAR #Liberal Generaliste 83 http://t.co/DLKyszN6av #VotreJob
humbleranger,The #RandPaul message--confused mix of #Liberal social ideals &amp; weak foreign policy. #NoThanks http://t.co/93vPACVJFo http://t.co/1PvMf5OUdg
railgirl1952,@sallykohn What the hell are you talking about?  Name the conservative that said this.  You are another LYING #Liberal making up LIES!
MarkAWebster1,"RT @homebuilderpa: @njemm008 @superguts besides being horrible racists and bigots, #liberal’s are pants pissing cowards."
PoliticalLaughs,Bill Clinton's Operation ⇒ http://t.co/mfbvK6AJK5 #Liberal
HelpPuppyDogs,RT #MUSTREAD http://t.co/AJ9oILjtDQ #gay #abortion #NWO #Illegalimmigration #Patriot #Animalrights #liberal #Republican #democrat
PupKillerRescue,2understand Correlation b/t #immigration #communism #freetrade #liberal #unitedNations #agenda21 ? #MUSTREAD http://t.co/guKzF0WNXJ
